Ngay,Ma_CP,Nganh,Gia_Mo_Cua,Gia_Dong_Cua,Gia_Cao_Nhat,Gia_Thap_Nhat,Khoi_Luong_Giao_Dich,Xu_Huong_Thi_Truong,Ty_Suat_Co_Tuc,He_So_P/E
2023-09-01,TRA,Y tế,29200,30700.0,31700,28400,6.2,Tăng,4.6,14.1
2023-09-04,TRA,Y tế,31400,30800.0,32800,30200,1.4,Biến động mạnh,4.6,13.9
2023-09-05,TRA,Y tế,31100,31300.0,32800,30200,4.9,Biến động mạnh,4.6,14.0
2023-09-06,TRA,Y tế,29700,31400.0,31800,29000,7.5,Tăng,4.6,13.9
2023-09-07,TRA,Y tế,33300,31500.0,34400,30500,7.4,Giảm,4.6,13.9
2023-09-08,TRA,Y tế,32200,32100.0,33700,31300,2.6,Biến động mạnh,4.6,13.9
2023-09-11,TRA,Y tế,33600,31800.0,34000,30800,7.8,Giảm,4.6,13.7
2023-09-12,TRA,Y tế,33100,32300.0,34300,30900,1.6,Biến động mạnh,4.6,13.7
2023-09-13,TRA,Y tế,35200,33300.0,35600,32600,1.6,Giảm,4.6,14.0
2023-09-14,TRA,Y tế,30800,32500.0,33700,30200,8.4,Tăng,4.6,13.6
2023-09-15,TRA,Y tế,32900,33600.0,34300,31800,7.2,Biến động mạnh,4.6,14.0
2023-09-18,TRA,Y tế,33000,33200.0,34300,31500,2.6,Biến động mạnh,4.6,13.7
2023-09-19,TRA,Y tế,34800,33400.0,35700,32000,4.0,Giảm,4.6,13.5
2023-09-20,TRA,Y tế,36000,35000.0,36800,34300,1.8,Giảm,4.6,13.9
2023-09-21,TRA,Y tế,34100,36100.0,37600,33200,3.8,Tăng,4.6,14.2
2023-09-22,TRA,Y tế,38700,37000.0,39800,35500,4.5,Giảm,4.6,14.3
2023-09-25,TRA,Y tế,35100,36800.0,37400,34500,8.5,Tăng,4.6,14.1
2023-09-26,TRA,Y tế,39100,38400.0,39400,37500,8.8,Giảm,4.6,14.5
2023-09-27,TRA,Y tế,39400,39300.0,39700,38300,6.0,Đi ngang,4.6,14.8
2023-09-28,TRA,Y tế,38400,39400.0,40500,38000,8.1,Tăng,4.6,14.7
2023-09-29,TRA,Y tế,39300,39300.0,40000,38100,1.3,Đi ngang,4.6,14.6
2023-10-02,TRA,Y tế,37000,38000.0,39400,35800,8.9,Biến động mạnh,4.6,14.2
2023-10-03,TRA,Y tế,36600,37700.0,38200,35300,2.5,Tăng,4.6,14.1
2023-10-04,TRA,Y tế,36800,37400.0,38200,35600,8.7,Biến động mạnh,4.6,14.0
2023-10-05,TRA,Y tế,36700,36600.0,38000,36200,3.8,Đi ngang,4.6,13.9
2023-10-06,TRA,Y tế,38400,36900.0,39500,36000,5.5,Giảm,4.6,14.2
2023-10-09,TRA,Y tế,35500,36700.0,37100,34200,5.7,Tăng,4.6,14.2
2023-10-10,TRA,Y tế,35100,36000.0,36500,34300,5.0,Tăng,4.6,14.0
2023-10-11,TRA,Y tế,36400,34900.0,37300,34500,9.0,Giảm,4.6,13.7
2023-10-12,TRA,Y tế,34000,34900.0,35500,33400,8.7,Tăng,4.6,13.9
2023-10-13,TRA,Y tế,35500,35300.0,36900,33900,2.9,Biến động mạnh,4.6,14.3
2023-10-16,TRA,Y tế,36200,35500.0,37000,34500,8.3,Biến động mạnh,4.6,14.5
2023-10-17,TRA,Y tế,34800,34700.0,36000,33200,5.9,Biến động mạnh,4.6,14.2
2023-10-18,TRA,Y tế,34500,33500.0,35700,33000,8.9,Giảm,4.6,13.8
2023-10-19,TRA,Y tế,31400,33000.0,33800,30800,2.8,Tăng,4.6,13.8
2023-10-20,TRA,Y tế,34400,32500.0,35800,32000,3.7,Giảm,4.6,13.6
2023-10-23,TRA,Y tế,30800,32000.0,33400,30400,7.4,Tăng,4.6,13.4
2023-10-24,TRA,Y tế,34500,32800.0,35800,31600,4.9,Giảm,4.6,13.7
2023-10-25,TRA,Y tế,30400,31900.0,33100,29100,5.8,Tăng,4.6,13.5
2023-10-26,TRA,Y tế,32700,31300.0,34100,30800,6.9,Giảm,4.6,13.5
2023-10-27,TRA,Y tế,32000,31400.0,33200,30000,3.6,Biến động mạnh,4.6,13.6
2023-10-30,TRA,Y tế,29200,30600.0,31100,28700,7.4,Tăng,4.6,13.3
2023-10-31,TRA,Y tế,27800,29500.0,30000,27400,8.5,Tăng,4.6,13.0
2023-11-01,TRA,Y tế,30200,29700.0,30600,29000,5.8,Giảm,4.6,13.0
2023-11-02,TRA,Y tế,31000,30900.0,31500,29700,3.0,Biến động mạnh,4.6,13.4
2023-11-03,TRA,Y tế,31700,31900.0,32500,30900,8.6,Biến động mạnh,4.6,13.6
2023-11-06,TRA,Y tế,31000,31300.0,32100,29900,9.6,Biến động mạnh,4.6,13.3
2023-11-07,TRA,Y tế,29900,31400.0,32900,29200,9.1,Tăng,4.6,13.1
2023-11-08,TRA,Y tế,33500,32200.0,33800,30900,9.3,Giảm,4.6,13.3
2023-11-09,TRA,Y tế,32600,33000.0,34300,32200,3.3,Biến động mạnh,4.6,13.6
2023-11-10,TRA,Y tế,33600,33200.0,34700,32400,6.1,Biến động mạnh,4.6,13.5
2023-11-13,TRA,Y tế,34000,33500.0,35000,32100,3.8,Biến động mạnh,4.6,
2023-11-14,TRA,Y tế,33300,33500.0,34900,32700,8.1,Biến động mạnh,4.6,13.3
2023-11-15,TRA,Y tế,34100,,35500,32200,9.1,Giảm,4.6,12.9
2023-11-16,TRA,Y tế,35500,33500.0,36400,32100,5.7,Giảm,4.6,13.0
2023-11-17,TRA,Y tế,34200,33000.0,35300,32100,2.8,Giảm,4.6,12.7
2023-11-20,TRA,Y tế,31700,33100.0,34600,30500,9.0,Tăng,4.6,12.5
2023-11-21,TRA,Y tế,35300,34000.0,36200,32700,5.7,Giảm,4.6,12.7
2023-11-22,TRA,Y tế,32900,34100.0,35000,31800,5.5,Tăng,4.6,12.6
2023-11-23,TRA,Y tế,33200,35200.0,36400,31900,8.7,Tăng,4.6,12.8
2023-11-24,TRA,Y tế,36800,35900.0,38300,35600,3.7,Giảm,4.6,13.0
2023-11-27,TRA,Y tế,35300,35600.0,36200,33900,9.8,Biến động mạnh,4.6,12.6
2023-11-28,TRA,Y tế,35700,37300.0,38500,34500,1.9,Tăng,4.6,13.0
2023-11-29,TRA,Y tế,36700,37600.0,38200,36400,5.4,Tăng,4.6,13.1
2023-11-30,TRA,Y tế,38200,38700.0,39700,37500,5.1,Biến động mạnh,4.6,13.3
2023-12-01,TRA,Y tế,37100,37100.0,38600,35900,3.6,Biến động mạnh,4.6,13.0
2023-12-04,TRA,Y tế,35500,37300.0,38700,34300,9.3,Tăng,4.6,13.2
2023-12-05,TRA,Y tế,36300,37100.0,37500,35800,3.6,Tăng,4.6,13.3
2023-12-06,TRA,Y tế,36100,36000.0,36600,35000,3.5,Đi ngang,4.6,13.0
2023-12-07,TRA,Y tế,34800,35000.0,35300,34200,5.1,Đi ngang,4.6,12.6
2023-12-08,TRA,Y tế,32400,34300.0,35300,31000,6.7,Tăng,4.6,12.4
2023-12-11,TRA,Y tế,34100,35000.0,36300,32800,6.9,Biến động mạnh,4.6,12.7
2023-12-12,TRA,Y tế,34100,35800.0,36400,33200,2.1,Tăng,4.6,13.0
2023-12-13,TRA,Y tế,34300,35000.0,35700,33500,3.6,Tăng,4.6,12.9
2023-12-14,TRA,Y tế,33600,,34700,33000,8.8,Đi ngang,4.6,12.6
2023-12-15,TRA,Y tế,34000,33200.0,35400,32100,6.1,Biến động mạnh,4.6,12.5
2023-12-18,TRA,Y tế,33900,33000.0,34300,32100,4.4,Giảm,4.6,12.5
2023-12-19,TRA,Y tế,32700,32000.0,33600,31600,9.9,Giảm,4.6,12.1
2023-12-20,TRA,Y tế,30100,30800.0,31500,29100,7.3,Biến động mạnh,4.6,11.7
2023-12-21,TRA,Y tế,30000,29400.0,30600,29000,1.7,Giảm,4.6,11.4
2023-12-22,TRA,Y tế,28900,28700.0,30200,27200,6.7,Biến động mạnh,4.6,11.3
2023-12-25,TRA,Y tế,28600,28100.0,28900,27100,5.1,Biến động mạnh,4.6,11.1
2023-12-26,TRA,Y tế,28000,28100.0,29200,26900,7.2,Biến động mạnh,4.6,11.2
2023-12-27,TRA,Y tế,27200,28700.0,29300,26100,5.2,Tăng,4.6,11.5
2023-12-28,TRA,Y tế,27700,27700.0,28200,26400,7.4,Biến động mạnh,4.6,11.3
2023-12-29,TRA,Y tế,29600,27700.0,30800,26800,1.6,Giảm,4.6,11.3
2023-01-02,HPG,Công nghiệp,29400,28400.0,30200,27600,7.8,Giảm,3.0,25.3
2023-01-03,HPG,Công nghiệp,29800,29100.0,31000,28000,6.9,Biến động mạnh,3.0,25.8
2023-01-04,HPG,Công nghiệp,28500,30100.0,31300,27000,2.4,Tăng,3.0,26.3
2023-01-05,HPG,Công nghiệp,31000,29400.0,31800,28400,8.4,Giảm,3.0,25.6
2023-01-06,HPG,Công nghiệp,29700,29500.0,30700,28900,1.1,Biến động mạnh,3.0,25.6
2023-01-09,HPG,Công nghiệp,28800,,30600,27600,3.3,Biến động mạnh,3.0,25.7
2023-01-10,HPG,Công nghiệp,28900,29800.0,30500,27600,6.0,Tăng,3.0,25.8
2023-01-11,HPG,Công nghiệp,29900,29500.0,30200,28000,3.7,Biến động mạnh,3.0,25.1
2023-01-12,HPG,Công nghiệp,30500,28800.0,31000,28300,3.6,Giảm,3.0,24.5
2023-01-13,HPG,Công nghiệp,28000,29400.0,30300,26700,5.2,Tăng,3.0,24.7
2023-01-16,HPG,Công nghiệp,31000,29300.0,32500,28400,4.3,Giảm,3.0,24.2
2023-01-17,HPG,Công nghiệp,32000,30200.0,32900,29100,2.8,Giảm,3.0,24.6
2023-01-18,HPG,Công nghiệp,28100,29800.0,30400,27700,5.7,Tăng,3.0,24.0
2023-01-19,HPG,Công nghiệp,29200,29900.0,30600,28500,4.1,Tăng,3.0,23.8
2023-01-20,HPG,Công nghiệp,30100,30000.0,30600,29000,6.6,Biến động mạnh,3.0,23.7
2023-01-23,HPG,Công nghiệp,31700,30000.0,33000,29700,2.7,Giảm,3.0,23.5
2023-01-24,HPG,Công nghiệp,29100,30100.0,31300,28500,3.9,Tăng,3.0,23.2
2023-01-25,HPG,Công nghiệp,30100,31000.0,31900,29800,7.3,Tăng,3.0,23.8
2023-01-26,HPG,Công nghiệp,30600,31200.0,32400,29800,3.4,Biến động mạnh,3.0,23.9
2023-01-27,HPG,Công nghiệp,28900,30400.0,31900,27900,2.4,Tăng,3.0,23.2
2023-01-30,HPG,Công nghiệp,29400,30200.0,31100,27900,3.3,Biến động mạnh,3.0,22.9
2023-01-31,HPG,Công nghiệp,30900,31100.0,32200,30300,6.0,Biến động mạnh,3.0,23.5
2023-02-01,HPG,Công nghiệp,29500,31300.0,31900,28000,1.1,Tăng,3.0,23.7
2023-02-02,HPG,Công nghiệp,30500,30500.0,32000,29200,3.0,Biến động mạnh,3.0,23.3
2023-02-03,HPG,Công nghiệp,31200,29900.0,32000,29200,6.0,Giảm,3.0,22.9
2023-02-06,HPG,Công nghiệp,30700,29900.0,31400,29100,4.7,Giảm,3.0,23.1
2023-02-07,HPG,Công nghiệp,28200,29700.0,30600,27400,2.7,Tăng,3.0,23.0
2023-02-08,HPG,Công nghiệp,29200,29400.0,30500,27800,5.0,Biến động mạnh,3.0,23.0
2023-02-09,HPG,Công nghiệp,30500,29400.0,31300,28600,1.2,Giảm,3.0,23.3
2023-02-10,HPG,Công nghiệp,30400,,31700,28300,2.2,Giảm,3.0,23.5
2023-02-13,HPG,Công nghiệp,28100,28400.0,29500,27200,6.3,Biến động mạnh,3.0,23.0
2023-02-14,HPG,Công nghiệp,28900,,30300,27500,3.4,Biến động mạnh,3.0,22.9
2023-02-15,HPG,Công nghiệp,27700,27200.0,28500,26800,2.8,Biến động mạnh,3.0,22.5
2023-02-16,HPG,Công nghiệp,26500,26400.0,27000,25700,3.1,Đi ngang,3.0,
2023-02-17,HPG,Công nghiệp,27900,26700.0,28900,25600,7.1,Giảm,3.0,22.6
2023-02-20,HPG,Công nghiệp,28500,27200.0,28900,26900,5.9,Giảm,3.0,
2023-02-21,HPG,Công nghiệp,26000,26700.0,27800,25500,2.9,Tăng,3.0,23.1
2023-02-22,HPG,Công nghiệp,25400,26600.0,27400,24900,3.3,Tăng,3.0,23.3
2023-02-23,HPG,Công nghiệp,26800,26100.0,27600,25600,5.1,Giảm,3.0,23.2
2023-02-24,HPG,Công nghiệp,27300,25900.0,28100,24900,3.7,Giảm,3.0,23.2
2023-02-27,HPG,Công nghiệp,24800,25300.0,26700,24000,7.5,Biến động mạnh,3.0,22.8
2023-02-28,HPG,Công nghiệp,26100,26000.0,26900,25700,2.9,Đi ngang,3.0,23.5
2023-03-01,HPG,Công nghiệp,25400,26500.0,27000,24600,3.7,Tăng,3.0,23.9
2023-03-02,HPG,Công nghiệp,27100,26400.0,27700,25900,2.2,Giảm,3.0,23.8
2023-03-03,HPG,Công nghiệp,24800,26500.0,27200,23600,1.2,Tăng,3.0,23.4
2023-03-06,HPG,Công nghiệp,29300,27400.0,30100,26700,4.0,Giảm,3.0,
2023-03-07,HPG,Công nghiệp,30400,28500.0,31400,27100,2.5,Giảm,3.0,24.5
2023-03-08,HPG,Công nghiệp,26900,28200.0,29100,26600,3.8,Tăng,3.0,23.8
2023-03-09,HPG,Công nghiệp,27500,28900.0,30100,26500,2.8,Tăng,3.0,24.2
2023-03-10,HPG,Công nghiệp,27000,28500.0,29400,25800,2.3,Tăng,3.0,23.8
2023-03-13,HPG,Công nghiệp,26700,27800.0,28300,26100,8.6,Tăng,3.0,23.2
2023-03-14,HPG,Công nghiệp,27600,28800.0,30200,27200,3.6,Tăng,3.0,23.8
2023-03-15,HPG,Công nghiệp,27000,28400.0,29700,25600,5.7,Tăng,3.0,23.1
2023-03-16,HPG,Công nghiệp,29500,29100.0,30500,28500,1.9,Biến động mạnh,3.0,23.4
2023-03-17,HPG,Công nghiệp,28200,28700.0,29300,27000,,Biến động mạnh,3.0,22.8
2023-03-20,HPG,Công nghiệp,27500,28600.0,28900,26500,4.9,Tăng,3.0,22.3
2023-03-21,HPG,Công nghiệp,29200,28300.0,30200,27400,8.0,Giảm,3.0,21.9
2023-03-22,HPG,Công nghiệp,29900,29500.0,31100,28100,4.2,Biến động mạnh,3.0,22.4
2023-03-23,HPG,Công nghiệp,29200,30200.0,30800,28000,2.9,Tăng,3.0,22.6
2023-03-24,HPG,Công nghiệp,28300,30200.0,30900,27100,3.8,Tăng,3.0,22.2
2023-03-27,HPG,Công nghiệp,31400,30100.0,31900,28700,3.4,Giảm,3.0,22.1
2023-03-28,HPG,Công nghiệp,29900,31300.0,32800,28500,7.9,Tăng,3.0,22.7
2023-03-29,HPG,Công nghiệp,31800,31900.0,32600,30700,3.6,Biến động mạnh,3.0,22.7
2023-03-30,HPG,Công nghiệp,30400,31900.0,32600,29200,4.8,Tăng,3.0,22.6
2023-03-31,HPG,Công nghiệp,30600,32600.0,33300,29200,1.6,Tăng,3.0,23.0
2023-04-03,HPG,Công nghiệp,32400,33100.0,33900,31200,7.6,Biến động mạnh,3.0,23.5
2023-04-04,HPG,Công nghiệp,32100,33800.0,34400,31300,1.9,Tăng,3.0,24.2
2023-04-05,HPG,Công nghiệp,32700,33600.0,34500,31800,5.0,Tăng,3.0,24.2
2023-04-06,HPG,Công nghiệp,32900,33400.0,33800,31400,2.1,Biến động mạnh,3.0,24.1
2023-04-07,HPG,Công nghiệp,31800,32200.0,33200,30700,3.0,Biến động mạnh,3.0,23.4
2023-04-10,HPG,Công nghiệp,30800,32300.0,32700,30400,3.7,Tăng,3.0,23.5
2023-04-11,HPG,Công nghiệp,31900,31000.0,33100,30400,1.4,Giảm,3.0,22.9
2023-04-12,HPG,Công nghiệp,29900,31000.0,32100,28600,6.2,Tăng,3.0,23.3
2023-04-13,HPG,Công nghiệp,29900,30300.0,31200,29600,6.6,Biến động mạnh,3.0,22.8
2023-04-14,HPG,Công nghiệp,28100,30100.0,30400,27600,6.7,Tăng,3.0,22.8
2023-04-17,HPG,Công nghiệp,28900,29800.0,30800,27700,7.0,Biến động mạnh,3.0,22.8
2023-04-18,HPG,Công nghiệp,28000,29900.0,31300,26700,1.8,Tăng,3.0,23.1
2023-04-19,HPG,Công nghiệp,30500,28700.0,31500,28400,1.8,Giảm,3.0,22.5
2023-04-20,HPG,Công nghiệp,28100,27900.0,29200,26600,2.2,Biến động mạnh,3.0,22.1
2023-04-21,HPG,Công nghiệp,27900,28300.0,29400,26800,3.0,Biến động mạnh,3.0,22.7
2023-04-24,HPG,Công nghiệp,28200,28500.0,29300,27600,3.8,Biến động mạnh,3.0,23.0
2023-04-25,HPG,Công nghiệp,30800,28900.0,31900,27500,1.3,Giảm,3.0,23.3
2023-04-26,HPG,Công nghiệp,30200,28700.0,30800,28300,6.5,Giảm,3.0,23.3
2023-04-27,HPG,Công nghiệp,28400,28800.0,29800,27400,2.4,Biến động mạnh,3.0,23.8
2023-04-28,HPG,Công nghiệp,28800,27900.0,29700,26600,7.5,Biến động mạnh,3.0,23.5
2023-05-01,HPG,Công nghiệp,26400,28200.0,29600,25900,4.0,Tăng,3.0,23.4
2023-05-02,HPG,Công nghiệp,29000,28800.0,29300,28200,3.7,Đi ngang,3.0,23.8
2023-05-03,HPG,Công nghiệp,30000,28800.0,30700,27500,3.7,Giảm,3.0,23.3
2023-05-04,HPG,Công nghiệp,27500,29500.0,30800,26200,3.8,Tăng,3.0,23.5
2023-05-05,HPG,Công nghiệp,28600,29700.0,31000,28300,1.7,Tăng,3.0,23.3
2023-05-08,HPG,Công nghiệp,31200,30500.0,32000,29200,2.0,Biến động mạnh,3.0,23.7
2023-05-09,HPG,Công nghiệp,32500,31100.0,33800,30600,2.3,Giảm,3.0,24.1
2023-05-10,HPG,Công nghiệp,32600,31600.0,33100,30300,3.2,Giảm,3.0,24.0
2023-05-11,HPG,Công nghiệp,31200,32500.0,33300,30100,6.8,Tăng,3.0,24.4
2023-05-12,HPG,Công nghiệp,31100,32700.0,33300,30500,1.5,Tăng,3.0,24.3
2023-05-15,HPG,Công nghiệp,32900,32800.0,33800,31800,5.4,Biến động mạnh,3.0,24.0
2023-05-16,HPG,Công nghiệp,33100,32300.0,34200,31500,3.7,Biến động mạnh,3.0,23.3
2023-05-17,HPG,Công nghiệp,33400,32800.0,33900,31900,1.5,Biến động mạnh,3.0,23.4
2023-05-18,HPG,Công nghiệp,32500,33200.0,34300,31500,1.6,Biến động mạnh,3.0,23.3
2023-05-19,HPG,Công nghiệp,31700,32800.0,34000,30700,3.9,Tăng,3.0,22.9
2023-05-22,HPG,Công nghiệp,35900,33900.0,37000,32800,6.0,Giảm,3.0,23.2
2023-05-23,HPG,Công nghiệp,36600,35400.0,38100,34600,4.5,Giảm,3.0,23.8
2023-05-24,HPG,Công nghiệp,35400,36500.0,37400,34400,5.1,Tăng,3.0,24.3
2023-05-25,HPG,Công nghiệp,36300,36700.0,37900,36000,4.8,Biến động mạnh,3.0,24.3
2023-05-26,HPG,Công nghiệp,37200,,38200,36400,6.1,Đi ngang,3.0,24.7
2023-05-29,HPG,Công nghiệp,35000,37000.0,38200,33900,1.6,Tăng,3.0,24.3
2023-05-30,HPG,Công nghiệp,35100,36800.0,37400,33800,3.6,Tăng,3.0,24.0
2023-05-31,HPG,Công nghiệp,40100,38400.0,41100,37900,9.2,Giảm,3.0,24.6
2023-06-01,HPG,Công nghiệp,39400,37400.0,40300,36800,2.1,Giảm,3.0,24.0
2023-06-02,HPG,Công nghiệp,34400,36400.0,37800,33900,7.4,Tăng,3.0,23.5
2023-06-05,HPG,Công nghiệp,35200,36200.0,37200,34400,7.3,Tăng,3.0,23.5
2023-06-06,HPG,Công nghiệp,34800,34600.0,36300,33700,9.2,Biến động mạnh,3.0,22.9
2023-06-07,HPG,Công nghiệp,34600,33700.0,35700,33400,5.9,Giảm,3.0,22.4
2023-06-08,HPG,Công nghiệp,35100,34600.0,35800,33800,7.3,Biến động mạnh,3.0,23.0
2023-06-09,HPG,Công nghiệp,35800,33900.0,36700,33500,5.9,Giảm,3.0,22.6
2023-06-12,HPG,Công nghiệp,31800,33000.0,33700,30700,7.7,Tăng,3.0,22.2
2023-06-13,HPG,Công nghiệp,33800,33800.0,34400,33000,5.5,Đi ngang,3.0,22.8
2023-06-14,HPG,Công nghiệp,33600,32800.0,34700,32500,1.5,Giảm,3.0,22.5
2023-06-15,HPG,Công nghiệp,33400,32300.0,34400,31100,1.6,Giảm,3.0,22.4
2023-06-16,HPG,Công nghiệp,34000,33000.0,34400,32300,7.9,Giảm,3.0,23.0
2023-06-19,HPG,Công nghiệp,32300,33400.0,34200,30900,6.9,Tăng,3.0,23.6
2023-06-20,HPG,Công nghiệp,31700,33100.0,34500,30800,1.3,Tăng,3.0,23.4
2023-06-21,HPG,Công nghiệp,33500,33200.0,34400,32800,4.8,Đi ngang,3.0,23.7
2023-06-22,HPG,Công nghiệp,31300,32700.0,33600,29800,7.2,Tăng,3.0,23.5
2023-06-23,HPG,Công nghiệp,31200,32300.0,33800,30800,5.5,Tăng,3.0,23.5
2023-06-26,HPG,Công nghiệp,29100,31100.0,32600,28300,4.0,Tăng,3.0,22.9
2023-06-27,HPG,Công nghiệp,31300,31700.0,32900,30400,5.2,Biến động mạnh,3.0,23.4
2023-06-28,HPG,Công nghiệp,30700,31600.0,33000,29700,5.4,Biến động mạnh,3.0,23.6
2023-06-29,HPG,Công nghiệp,31000,31000.0,32300,30300,1.8,Biến động mạnh,3.0,
2023-06-30,HPG,Công nghiệp,28500,30200.0,30500,27600,1.4,Tăng,3.0,22.9
2023-07-03,HPG,Công nghiệp,28100,29900.0,30300,26600,5.1,Tăng,3.0,22.7
2023-07-04,HPG,Công nghiệp,28000,29200.0,29700,27600,9.0,Tăng,3.0,22.1
2023-07-05,HPG,Công nghiệp,31200,29600.0,32000,28400,6.1,Giảm,3.0,22.2
2023-07-06,HPG,Công nghiệp,29700,28800.0,30400,28400,6.5,Giảm,3.0,21.6
2023-07-07,HPG,Công nghiệp,27500,29000.0,29400,26100,6.8,Tăng,3.0,21.5
2023-07-10,HPG,Công nghiệp,30100,28900.0,30900,27600,8.0,Giảm,3.0,21.0
2023-07-11,HPG,Công nghiệp,28400,30000.0,30400,27000,4.3,Tăng,3.0,21.5
2023-07-12,HPG,Công nghiệp,31400,29900.0,32000,28700,4.7,Giảm,3.0,21.1
2023-07-13,HPG,Công nghiệp,28500,29800.0,31100,27600,6.1,Tăng,3.0,20.9
2023-07-14,HPG,Công nghiệp,30300,31000.0,31600,28800,3.3,Biến động mạnh,3.0,21.4
2023-07-17,HPG,Công nghiệp,30400,31100.0,31700,29600,5.6,Tăng,3.0,21.3
2023-07-18,HPG,Công nghiệp,32600,31500.0,33700,30100,2.5,Giảm,3.0,21.3
2023-07-19,HPG,Công nghiệp,30400,32300.0,33100,29400,2.2,Tăng,3.0,21.7
2023-07-20,HPG,Công nghiệp,32800,33400.0,34200,32300,6.9,Tăng,3.0,22.2
2023-07-21,HPG,Công nghiệp,34800,34800.0,35200,34000,3.9,Đi ngang,3.0,22.8
2023-07-24,HPG,Công nghiệp,34400,36000.0,36400,34000,3.7,Tăng,3.0,23.3
2023-07-25,HPG,Công nghiệp,35100,35500.0,36600,33800,9.6,Biến động mạnh,3.0,22.7
2023-07-26,HPG,Công nghiệp,34700,36300.0,36800,34200,7.2,Tăng,3.0,22.8
2023-07-27,HPG,Công nghiệp,37100,36500.0,38000,35500,6.4,Biến động mạnh,3.0,22.5
2023-07-28,HPG,Công nghiệp,37800,36700.0,38400,36200,7.2,Giảm,3.0,22.5
2023-07-31,HPG,Công nghiệp,37200,36400.0,38200,35400,6.5,Biến động mạnh,3.0,21.9
2023-08-01,HPG,Công nghiệp,36600,35800.0,38100,34900,1.8,Biến động mạnh,3.0,21.6
2023-08-02,HPG,Công nghiệp,34400,34600.0,35200,33400,7.8,Biến động mạnh,3.0,21.3
2023-08-03,HPG,Công nghiệp,35700,34800.0,36000,34200,2.5,Giảm,3.0,21.7
2023-08-04,HPG,Công nghiệp,35000,35200.0,35700,34300,7.4,Đi ngang,3.0,22.0
2023-08-07,HPG,Công nghiệp,36300,35300.0,36700,34400,2.7,Giảm,3.0,22.1
2023-08-08,HPG,Công nghiệp,35700,34500.0,37000,33100,2.8,Giảm,3.0,22.0
2023-08-09,HPG,Công nghiệp,32800,33000.0,34500,32200,8.8,Biến động mạnh,3.0,21.4
2023-08-10,HPG,Công nghiệp,29900,31800.0,32400,29400,9.3,Tăng,3.0,21.0
2023-08-11,HPG,Công nghiệp,30900,31500.0,32300,30500,1.4,Tăng,3.0,20.8
2023-08-14,HPG,Công nghiệp,33100,31200.0,34200,30600,7.3,Giảm,3.0,20.7
2023-08-15,HPG,Công nghiệp,32200,30700.0,33200,29300,2.2,Giảm,3.0,
2023-08-16,HPG,Công nghiệp,31500,31100.0,32200,30000,6.2,Biến động mạnh,3.0,21.0
2023-08-17,HPG,Công nghiệp,32300,30500.0,33800,29200,6.3,Giảm,3.0,20.8
2023-08-18,HPG,Công nghiệp,31100,29600.0,32200,28100,3.8,Giảm,3.0,20.3
2023-08-21,HPG,Công nghiệp,30700,28800.0,31500,27500,7.3,Giảm,3.0,20.0
2023-08-22,HPG,Công nghiệp,27800,27900.0,29000,26800,2.9,Biến động mạnh,3.0,19.6
2023-08-23,HPG,Công nghiệp,25100,26900.0,28100,24100,2.2,Tăng,3.0,19.2
2023-08-24,HPG,Công nghiệp,25600,26100.0,27400,24900,5.6,Biến động mạnh,3.0,19.0
2023-08-25,HPG,Công nghiệp,23900,25200.0,26300,22500,1.4,Tăng,3.0,18.7
2023-08-28,HPG,Công nghiệp,23200,25000.0,25700,22200,3.4,Tăng,3.0,18.6
2023-08-29,HPG,Công nghiệp,25600,24400.0,27000,23600,3.0,Giảm,3.0,18.2
2023-08-30,HPG,Công nghiệp,24600,24800.0,25300,23100,4.2,Biến động mạnh,3.0,18.6
2023-08-31,HPG,Công nghiệp,25200,25100.0,26600,23700,8.2,Biến động mạnh,3.0,19.1
2023-09-01,HPG,Công nghiệp,23600,24600.0,25900,23100,2.8,Tăng,3.0,18.5
2023-09-04,HPG,Công nghiệp,24100,25300.0,26600,22700,5.5,Tăng,3.0,18.9
2023-09-05,HPG,Công nghiệp,25300,25300.0,25800,24400,7.2,Biến động mạnh,3.0,18.8
2023-09-06,HPG,Công nghiệp,25500,26200.0,27500,24700,8.7,Biến động mạnh,3.0,19.1
2023-09-07,HPG,Công nghiệp,28700,27000.0,29200,26100,4.0,Giảm,3.0,19.6
2023-09-08,HPG,Công nghiệp,25800,26700.0,28200,24600,8.7,Biến động mạnh,3.0,19.3
2023-09-11,HPG,Công nghiệp,27200,26900.0,27600,25800,3.7,Biến động mạnh,3.0,19.1
2023-09-12,HPG,Công nghiệp,28300,27500.0,29100,26100,2.8,Biến động mạnh,3.0,19.3
2023-09-13,HPG,Công nghiệp,28100,28600.0,29700,26700,2.0,Biến động mạnh,3.0,19.7
2023-09-14,HPG,Công nghiệp,27700,27900.0,28800,26500,8.7,Biến động mạnh,3.0,19.2
2023-09-15,HPG,Công nghiệp,28300,28700.0,29700,26900,6.8,Biến động mạnh,3.0,19.7
2023-09-18,HPG,Công nghiệp,29600,29700.0,30900,28500,2.1,Biến động mạnh,3.0,20.2
2023-09-19,HPG,Công nghiệp,29000,30200.0,31600,28400,3.9,Tăng,3.0,20.4
2023-09-20,HPG,Công nghiệp,29900,30400.0,31500,28600,6.5,Biến động mạnh,3.0,20.2
2023-09-21,HPG,Công nghiệp,29700,30900.0,32400,29200,5.7,Tăng,3.0,20.4
